Found a corrupted messageFound a corrupted messageNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNot SyncNew Message:t=41.219s,solderingTargetTemperature:41130,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:10,linearMotorPosition:0,LO_State:0,SOE_State:0,stateMachineStatus:0,
New Message:t=60.140s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=60.638s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=61.135s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=61.635s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=62.136s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=62.635s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=63.141s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=63.637s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=64.137s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=64.638s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=65.141s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=65.637s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=66.138s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=66.634s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=67.137s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=67.634s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=68.135s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=68.638s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=69.135s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=69.639s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=70.136s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=70.636s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=71.144s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=71.641s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=72.138s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=72.637s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
Not SyncNew Message:t=73.138s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=73.644s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=74.139s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=74.642s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=75.142s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=75.633s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
New Message:t=76.136s,solderingTargetTemperature:0,solderingCurrentTemperature:0,sampleDiscPosition:0,feedingMechanismPosition:0,linearMotorPosition:88,LO_State:1,SOE_State:1,stateMachineStatus:0,
